id,year,q01_happy,q02_satisfied_general,q03_satisfied_somerville,q04_satisfied_neighborhood,q06a_city_services,q06b_cost_housing,q06c_quality_schools,q06d_trust_police,q06e_sidewalks,q06f_events,q09_safe_at_night,q11_beauty,q10_parks,d01_gender,d02_age,d04_race,d05_num_children,d06_housing_status,d07_plan_to_move,d10_how_long_lived_here,d08_hhi,d09_is_student,d13_ward,q05_city_direction,q07_safe_crossing_street,q08_convenient,q12_housing_condition,move_why,d11_transportation_mode,d12_transportation_month,d03_language
7478,2019,3.0,4.0,6.0,4.0,4.0,1.0,,4.0,1.0,5.0,5.0,9.0,7.0,Female,71,White,No,Rent,No,30 years,"Less than $10,000",No,7.0,Not sure,3.0,1.0,10.0,,Public transit,"Walk, Public transit",English
7479,2019,9.0,9.0,7.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,8.0,8.0,8.0,Female,69,White,No,Own,No,50 years,"$25,000 to $49,999",No,7.0,Not sure,8.0,8.0,8.0,,Car,"Walk, Car",English
7480,2019,9.0,10.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0,6.0,9.0,9.0,Female,37,Hispanic/Latino,Yes,Rent,Yes,37 years,"$50,000 to 74,999",No,4.0,Wrong track,9.0,8.0,1.0,Rent too expensive,"Walk, Car","Walk, Car",English
7481,2019,8.0,8.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0,1.0,6.0,5.0,Female,23,White,No,Own,Yes,23 years,"$25,000 to $49,999",Yes,4.0,Not sure,2.0,2.0,10.0,Too expensive here,Car,Car,Portuguese
7482,2019,8.0,8.0,5.0,7.0,5.0,1.0,,3.0,1.0,4.0,9.0,5.0,7.0,Male,37,White,Yes,Own,No,14 years,"$200,000 or more",No,3.0,Right direction,3.0,3.0,9.0,,Bike,"Walk, Bike, Public transit, Car",English
7483,2019,7.0,7.0,5.0,6.0,4.0,3.0,3.0,3.0,1.0,3.0,7.0,6.0,6.0,Female,30,White,No,Rent,Yes,2 years,"$50,000 to 74,999",No,2.0,Right direction,7.0,3.0,6.0,Too expensive/construction,Car,"Walk, Bike, Public transit, Car",English
7484,2019,4.0,3.0,7.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,8.0,6.0,8.0,Female,61,White,No,Rent,Yes,13 years,"$25,000 to $49,999",No,4.0,Right direction,4.0,3.0,4.0,Rent,Public transit,"Walk, Bike, Public transit",English
7485,2019,9.0,9.0,8.0,8.0,5.0,3.0,4.0,2.0,2.0,4.0,8.0,2.0,5.0,Female,31,White,Yes,Own,No,1 year,"$200,000 or more",No,3.0,Right direction,7.0,9.0,8.0,,Car,"Walk, Public transit, Car",English
7486,2019,9.0,9.0,9.0,9.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,8.0,8.0,Female,71,Hispanic/Latino,No,Rent,No,2 years,"$10,000 to $24,999",No,1.0,Right direction,7.0,9.0,8.0,,"Walk, Public transit, Car","Walk, Public transit, Car","Spanish,English"
7487,2019,9.0,9.0,10.0,10.0,3.0,3.0,,4.0,1.0,2.0,5.0,9.0,9.0,Female,80,White,No,Rent,No,40 years,"$10,000 to $24,999",No,7.0,Not sure,1.0,3.0,9.0,,Car,"Walk, Car",English
7488,2019,8.0,7.0,8.0,7.0,5.0,2.0,3.0,4.0,4.0,5.0,9.0,3.0,7.0,Female,31,White,No,Rent,No,2 years,"$75,000 to $99,999",No,2.0,Right direction,9.0,6.0,7.0,,Public transit,"Walk, Public transit, Car",English
7489,2019,9.0,9.0,7.0,7.0,5.0,1.0,3.0,5.0,4.0,4.0,9.0,8.0,10.0,Female,62,White,No,Own,Yes,22 years,"$100,000 to $149,999",,5.0,Right direction,10.0,9.0,10.0,It's noisy and crowded,Public transit,"Walk, Public transit, Car",English
7490,2019,10.0,10.0,10.0,10.0,4.0,3.0,5.0,5.0,4.0,4.0,9.0,7.0,7.0,Female,51,White,No,Own,No,51 years,"$100,000 to $149,999",No,4.0,Wrong track,9.0,9.0,9.0,,Car,"Walk, Public transit, Car",English
7491,2019,10.0,10.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,7.0,7.0,7.0,Female,60,,No,Own,,60 years,"$150,000 to 200,000",No,5.0,Wrong track,5.0,2.0,7.0,,Car,"Walk, Car",English
7492,2019,7.0,7.0,7.0,7.0,4.0,2.0,3.0,4.0,3.0,,4.0,6.0,8.0,Male,63,White,No,Own,No,,"$25,000 to $49,999",No,4.0,Right direction,7.0,7.0,8.0,,Car,Car,Russian
7493,2019,4.0,5.0,6.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,6.0,7.0,Female,29,White,No,Rent,No,2 years,"$50,000 to 74,999",No,3.0,Not sure,5.0,6.0,5.0,,Walk,"Walk, Public transit, Car",English
7494,2019,6.0,8.0,6.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,10.0,9.0,9.0,Male,24,White,No,Rent,Yes,2 years,"$10,000 to $24,999",No,5.0,Not sure,9.0,7.0,7.0,Touring schedule of a professional musician,Car,Car,English
7495,2019,10.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,Female,45,Hispanic/Latino,Yes,Rent,No,25 years,"$25,000 to $49,999",No,7.0,Right direction,10.0,10.0,10.0,,"Public transit, Car",Car,Spanish
7496,2019,7.0,7.0,7.0,10.0,4.0,3.0,3.0,4.0,1.0,4.0,7.0,6.0,6.0,Female,78,White,No,Rent,No,2.5 years,"$10,000 to $24,999",No,6.0,,1.0,4.0,9.0,,Public transit,"Walk, Public transit, Car",English
7497,2019,8.0,9.0,9.0,10.0,5.0,2.0,,3.0,5.0,5.0,10.0,10.0,10.0,Male,40,White,No,Rent,No,10 years,"$75,000 to $99,999",No,1.0,Not sure,4.0,10.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
7498,2019,6.0,6.0,6.0,2.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,8.0,5.0,Male,,White,No,Own,No,52 years,,No,5.0,Not sure,8.0,8.0,9.0,,Walk,Walk,
7499,2019,7.0,7.0,8.0,9.0,4.0,1.0,3.0,4.0,2.0,4.0,10.0,6.0,8.0,Male,27,Asian,No,Rent,No,5 years,"$75,000 to $99,999",Yes,7.0,Right direction,8.0,8.0,3.0,,Public transit,"Walk, Public transit, Car",English
7500,2019,8.0,9.0,9.0,8.0,2.0,3.0,4.0,5.0,1.0,5.0,5.0,10.0,10.0,Female,33,White,Yes,Own,No,6 years,"$50,000 to 74,999",No,2.0,Right direction,6.0,10.0,7.0,,Car,"Walk, Public transit, Car",English
7501,2019,6.0,5.0,6.0,8.0,3.0,1.0,,2.0,2.0,4.0,10.0,9.0,10.0,Female,24,White,No,Rent,Yes,2 years,"$25,000 to $49,999",No,2.0,Wrong track,10.0,9.0,3.0,"Can't afford rent, Rent control please.",Car,"Walk, Bike, Public transit, Car",English
7502,2019,5.0,5.0,6.0,9.0,3.0,1.0,,3.0,3.0,4.0,9.0,9.0,9.0,Male,27,White,No,Rent,Yes,4 years,"$25,000 to $49,999",No,2.0,Wrong track,10.0,9.0,4.0,Rent is excessive. Rent control please.,"Walk, Public transit","Walk, Bike, Public transit, Car",English
7503,2019,9.0,9.0,9.0,10.0,3.0,1.0,3.0,4.0,4.0,4.0,7.0,8.0,8.0,Female,34,White,No,Rent,No,4 years,"$75,000 to $99,999",No,7.0,Right direction,6.0,8.0,5.0,,Public transit,"Walk, Public transit, Car",English
7504,2019,9.0,9.0,8.0,8.0,5.0,4.0,4.0,3.0,3.0,4.0,10.0,7.0,7.0,Male,37,Hispanic/Latino,No,Own,No,2 years,"$200,000 or more",No,5.0,Right direction,8.0,8.0,10.0,,Car,"Walk, Public transit, Car","English, Spanish"
7505,2019,8.0,8.0,4.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,5.0,1.0,2.0,Female,35,White,No,Rent,Yes,8 years,"$100,000 to $149,999",No,2.0,Wrong track,4.0,5.0,6.0,"Leaving the US/Somerville is too expensive, Union Sq. is unlivable now",Walk,"Walk, Bike, Public transit, Car",English
7506,2019,7.0,7.0,7.0,7.0,5.0,2.0,5.0,5.0,4.0,5.0,9.0,8.0,8.0,Female,44,White,Yes,Own,No,20 years,"$200,000 or more",No,3.0,Right direction,8.0,1.0,6.0,,"Walk, Car","Walk, Car",English
7507,2019,6.0,8.0,8.0,9.0,4.0,1.0,3.0,4.0,4.0,4.0,7.0,5.0,8.0,Female,54,White,No,Rent,No,"1 month, two years before from 20109992012","$75,000 to $99,999",No,2.0,Not sure,6.0,8.0,6.0,,"Walk, Public transit","Walk, Bike, Public transit, Car",English
7508,2019,8.0,9.0,8.0,7.0,4.0,3.0,4.0,4.0,1.0,3.0,7.0,6.0,8.0,Female,48,White,Yes,Own,No,20 years,"$200,000 or more",No,6.0,Right direction,8.0,8.0,8.0,,Public transit,"Walk, Bike, Public transit, Car",English
7509,2019,10.0,7.0,10.0,10.0,3.0,2.0,3.0,4.0,4.0,2.0,7.0,6.0,4.0,Female,,"Black/African American, White",Yes,Rent,No,16 years,"$10,000 to $24,999",No,3.0,Right direction,5.0,5.0,3.0,,Walk,Walk,English
7510,2019,6.0,5.0,6.0,8.0,2.0,1.0,3.0,3.0,2.0,4.0,9.0,7.0,2.0,Male,31,White,No,Rent,No,5 years,"$50,000 to 74,999",No,3.0,Wrong track,8.0,3.0,8.0,,Public transit,"Walk, Public transit",English
7511,2019,7.0,7.0,9.0,8.0,3.0,1.0,,3.0,2.0,4.0,7.0,7.0,9.0,Female,23,White,No,Rent,No,5 years,"$25,000 to $49,999",Yes,3.0,,8.0,7.0,5.0,,"Walk, Public transit","Walk, Bike, Public transit, Car",English
7512,2019,6.0,7.0,9.0,9.0,4.0,1.0,3.0,1.0,3.0,2.0,3.0,8.0,8.0,Female,21,Black/African American,No,Rent,Yes,4 years,"$25,000 to $49,999",,7.0,Not sure,8.0,9.0,6.0,I want to move to the West Coast,"Walk, Public transit","Walk, Public transit, Car",English
7513,2019,10.0,10.0,10.0,10.0,4.0,4.0,,4.0,3.0,4.0,9.0,10.0,10.0,Male,42,Hispanic/Latino,No,Own,No,19 years,"$50,000 to 74,999",No,5.0,Right direction,9.0,8.0,10.0,,"Walk, Car","Walk, Public transit, Car",Spanish
7514,2019,7.0,6.0,8.0,9.0,2.0,1.0,,4.0,4.0,5.0,9.0,8.0,8.0,Male,34,White,No,Rent,Yes,9 years,"$150,000 to 200,000",No,3.0,Right direction,7.0,6.0,5.0,rent is too high,Walk,"Walk, Public transit, Car",English
7515,2019,7.0,7.0,7.0,8.0,4.0,3.0,,4.0,3.0,3.0,7.0,7.0,7.0,Male,,Asian,No,,No,,,Yes,2.0,Right direction,5.0,6.0,8.0,,Walk,"Walk, Public transit, Car",
7516,2019,5.0,8.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,6.0,,50,White,No,Own,Yes,30,"$75,000 to $99,999",No,1.0,Wrong track,4.0,4.0,7.0,"Really, think about it, city environment isn't family friendly like it was",Car,Car,"English, Portuguese"
7517,2019,9.0,9.0,9.0,8.0,4.0,3.0,1.0,3.0,2.0,4.0,10.0,5.0,5.0,Male,31,White,Yes,Own,No,3 years,"$200,000 or more",No,4.0,Right direction,7.0,8.0,10.0,,Bike,"Walk, Bike, Public transit, Car",English
7518,2019,8.0,9.0,7.0,9.0,4.0,3.0,,5.0,3.0,4.0,7.0,9.0,9.0,Male,77,White,No,Own,No,56 years,"$25,000 to $49,999",No,7.0,Not sure,5.0,8.0,9.0,,Car,Car,English
7519,2019,4.0,9.0,,4.0,4.0,2.0,3.0,2.0,1.0,4.0,5.0,5.0,5.0,Female,,White,No,Own,No,30 years,"$75,000 to $99,999",No,5.0,Wrong track,1.0,5.0,8.0,,Car,"Walk, Public transit, Car",English
7520,2019,5.0,9.0,6.0,6.0,3.0,3.0,3.0,5.0,2.0,3.0,7.0,7.0,6.0,Male,65,White,No,Own,No,65 years,"$50,000 to 74,999",No,2.0,Not sure,6.0,3.0,8.0,,Car,Car,English
7521,2019,8.0,8.0,9.0,10.0,4.0,1.0,4.0,3.0,4.0,5.0,10.0,9.0,10.0,Male,54,White,No,Rent,No,4 years,"$100,000 to $149,999",No,5.0,Right direction,10.0,9.0,8.0,,Car,"Walk, Public transit, Car",English
7522,2019,9.0,8.0,9.0,9.0,5.0,4.0,3.0,4.0,4.0,4.0,8.0,8.0,7.0,Female,46,Asian,Yes,Own,No,14 years,"$200,000 or more",No,5.0,Right direction,8.0,5.0,9.0,,Car,"Walk, Car",English
7523,2019,9.0,9.0,8.0,8.0,4.0,2.0,3.0,3.0,2.0,4.0,8.0,7.0,8.0,Female,40,White,No,Own,No,3 years,"$75,000 to $99,999",No,4.0,Right direction,5.0,4.0,9.0,,Car,"Walk, Public transit, Car",English
7524,2019,8.0,9.0,9.0,10.0,5.0,2.0,4.0,2.0,3.0,5.0,10.0,10.0,10.0,non999binary,38,White,No,Own,No,9 years,"$200,000 or more",No,6.0,Right direction,8.0,10.0,10.0,,Walk,"Walk, Public transit, Car",English
7525,2019,5.0,10.0,4.0,10.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,6.0,5.0,,,White,No,Own,No,,,No,4.0,Not sure,3.0,6.0,6.0,,Car,Car,English
7526,2019,9.0,10.0,7.0,10.0,4.0,3.0,,5.0,3.0,4.0,10.0,8.0,7.0,Male,46,White,No,Own,No,3 years,"$200,000 or more",No,7.0,Right direction,7.0,8.0,9.0,,Car,"Walk, Public transit, Car",English
7527,2019,9.0,9.0,9.0,7.0,4.0,3.0,4.0,5.0,4.0,4.0,7.0,8.0,8.0,Male,70,White,No,Own,No,40 years,"$25,000 to $49,999",No,6.0,Right direction,7.0,7.0,9.0,,Car,"Walk, Bike, Public transit, Car",English
7528,2019,8.0,10.0,9.0,9.0,4.0,2.0,,3.0,4.0,5.0,10.0,6.0,5.0,Male,39,White,No,Rent,No,11 years,"$100,000 to $149,999",No,5.0,Right direction,8.0,7.0,7.0,,"Walk, Public transit","Walk, Public transit, Car",English
7529,2019,8.0,9.0,9.0,8.0,5.0,1.0,4.0,5.0,5.0,5.0,9.0,9.0,9.0,Male,33,"White, American Indian",No,Rent,Yes,1 year,"$150,000 to 200,000",No,6.0,Right direction,9.0,8.0,6.0,Housing costs to own,Public transit,"Walk, Bike, Public transit, Car",English
7530,2019,8.0,9.0,8.0,9.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,9.0,8.0,Female,35,White,Yes,Own,,10 months,"$200,000 or more",,3.0,Right direction,2.0,3.0,9.0,Schools,"Bike, Car","Bike, Car","English, French"
7531,2019,9.0,9.0,8.0,10.0,4.0,3.0,4.0,4.0,1.0,4.0,6.0,8.0,9.0,Female,72,White,,,No,45 years,,No,5.0,Not sure,4.0,10.0,10.0,,"Public transit, Car",Car,English
7532,2019,8.0,9.0,8.0,4.0,5.0,1.0,,,4.0,5.0,10.0,1.0,10.0,Female,61,White,No,Own,No,6 months,"$100,000 to $149,999",No,2.0,Right direction,10.0,10.0,10.0,,Car,"Walk, Car",English
7533,2019,7.0,7.0,9.0,9.0,,2.0,3.0,5.0,5.0,5.0,7.0,9.0,9.0,Female,51,White,No,Rent,No,2 years,"$10,000 to $24,999",No,5.0,Right direction,8.0,6.0,9.0,,"Walk, Public transit","Walk, Public transit",English
7534,2019,3.0,7.0,7.0,8.0,5.0,2.0,3.0,3.0,1.0,5.0,8.0,8.0,8.0,Female,53,White,Yes,Own,No,30 years,"$200,000 or more",No,6.0,Not sure,3.0,2.0,10.0,,Walk,"Walk, Public transit, Car",English
7535,2019,10.0,9.0,9.0,8.0,4.0,3.0,,4.0,1.0,4.0,9.0,8.0,8.0,Male,33,White,No,Rent,No,,"$100,000 to $149,999",No,5.0,Right direction,9.0,8.0,10.0,,Public transit,"Walk, Bike, Public transit, Car",English
7536,2019,10.0,10.0,8.0,10.0,5.0,1.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,Male,33,White,No,Rent,Yes,33 years,"$100,000 to $149,999",No,7.0,Right direction,10.0,10.0,10.0,Too expensive,Car,Walk,English
7537,2019,10.0,10.0,8.0,10.0,5.0,1.0,,5.0,5.0,5.0,10.0,10.0,10.0,Female,57,White,No,Rent,,21 years,"$10,000 to $24,999",No,3.0,Not sure,6.0,3.0,10.0,,Car,Car,English
7538,2019,8.0,9.0,10.0,9.0,4.0,3.0,4.0,3.0,4.0,5.0,10.0,9.0,8.0,Male,33,White,No,Rent,No,8 years,"$100,000 to $149,999",No,5.0,Right direction,8.0,8.0,8.0,,Public transit,"Walk, Public transit",English
7539,2019,8.0,8.0,8.0,7.0,4.0,4.0,4.0,5.0,4.0,4.0,8.0,8.0,8.0,Female,60,White,No,Own,No,60 years,,,3.0,Not sure,1.0,8.0,8.0,,Public transit,"Walk, Public transit, Car",English
7540,2019,9.0,8.0,8.0,9.0,4.0,4.0,4.0,5.0,4.0,,7.0,8.0,8.0,Female,74,White,No,Own,No,25 years,,No,5.0,Not sure,8.0,6.0,8.0,,Car,Car,English
7541,2019,2.0,2.0,1.0,9.0,5.0,1.0,5.0,5.0,1.0,5.0,2.0,9.0,9.0,Female,73,White,No,Own,No,,"Less than $10,000",No,5.0,Not sure,1.0,9.0,5.0,,"Walk, Car",Car,English
7542,2019,8.0,8.0,8.0,8.0,5.0,3.0,3.0,4.0,4.0,5.0,7.0,8.0,9.0,Male,44,White,Yes,Own,No,6 years,"$200,000 or more",No,6.0,Right direction,5.0,7.0,8.0,,Car,"Walk, Bike, Public transit, Car",English
7543,2019,8.0,7.0,8.0,9.0,4.0,1.0,5.0,4.0,3.0,4.0,10.0,6.0,8.0,Female,39,White,Yes,Own,,8 years,"$100,000 to $149,999",No,1.0,Not sure,7.0,7.0,7.0,,"Walk, Car","Walk, Public transit, Car",English
7544,2019,8.0,8.0,5.0,8.0,4.0,1.0,3.0,4.0,2.0,5.0,7.0,7.0,3.0,Female,62,White,No,Own,Yes,31 years,"$75,000 to $99,999",No,6.0,Not sure,1.0,8.0,9.0,Tired of city living,Walk,"Walk, Public transit, Car","English, French"
7545,2019,6.0,4.0,7.0,9.0,5.0,1.0,,4.0,3.0,5.0,8.0,9.0,10.0,Male,35,White,No,Rent,No,11 years,"$50,000 to 74,999",No,6.0,Not sure,10.0,8.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
7546,2019,6.0,6.0,10.0,10.0,5.0,3.0,5.0,5.0,5.0,5.0,8.0,10.0,10.0,Female,82,White,No,Own,No,52 years,"$10,000 to $24,999",No,1.0,Right direction,8.0,8.0,7.0,,Car,Car,English
7547,2019,10.0,10.0,10.0,10.0,5.0,4.0,4.0,5.0,5.0,5.0,9.0,9.0,9.0,Male,66,Asian,Yes,Own,,22 years,,,4.0,Right direction,9.0,9.0,9.0,,"Public transit, Car","Public transit, Car",Punjabi
7548,2019,8.0,9.0,8.0,9.0,5.0,1.0,3.0,5.0,5.0,5.0,10.0,7.0,7.0,Male,35,White,No,Own,No,7 years,"$200,000 or more",No,5.0,Right direction,10.0,8.0,10.0,,Public transit,"Walk, Bike, Public transit, Car",English
7549,2019,9.0,7.0,9.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,7.0,7.0,8.0,Female,53,White,Yes,Own,No,3 years,"$200,000 or more",No,6.0,Right direction,7.0,10.0,10.0,,Car,"Walk, Bike, Public transit, Car","English, French"
7550,2019,6.0,6.0,9.0,9.0,4.0,2.0,3.0,4.0,4.0,4.0,9.0,9.0,9.0,Male,32,White,No,Rent,No,10 years,"$75,000 to $99,999",No,7.0,Right direction,9.0,9.0,7.0,,Walk,"Walk, Public transit, Car",English
7551,2019,10.0,10.0,6.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,7.0,Male,57,White,No,Own,Yes,6 years,"$200,000 or more",,7.0,Wrong track,10.0,4.0,9.0,Bad traffic patterns/new bike roads,"Public transit, Car","Walk, Bike, Public transit, Car",English
7552,2019,6.0,6.0,8.0,7.0,5.0,3.0,,5.0,4.0,5.0,9.0,7.0,8.0,Male,40,White,No,,,15 years,"$100,000 to $149,999",No,3.0,Right direction,9.0,6.0,7.0,,Car,Car,
7553,2019,9.0,9.0,9.0,9.0,4.0,4.0,4.0,4.0,4.0,4.0,9.0,9.0,9.0,Female,75,"Asian, Indian",No,Rent,No,16 years,"$10,000 to $24,999",No,7.0,Right direction,9.0,9.0,9.0,,Public transit,Public transit,Gujarati
7554,2019,7.0,9.0,4.0,7.0,3.0,1.0,,3.0,3.0,4.0,9.0,10.0,8.0,Female,36,White,No,Rent,Yes,13 years,"$50,000 to 74,999",No,7.0,Wrong track,8.0,9.0,10.0,Can't afford it,Bike,"Walk, Public transit","English, German"
7555,2019,9.0,8.0,8.0,8.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,Female,47,White,Yes,Own,No,12 years,"$150,000 to 200,000",No,6.0,Right direction,2.0,5.0,7.0,,Bike,"Walk, Bike, Public transit, Car",English
7556,2019,8.0,8.0,7.0,8.0,3.0,1.0,5.0,4.0,3.0,4.0,9.0,8.0,9.0,Female,34,White,Yes,Rent,Yes,6 years,"$150,000 to 200,000",Yes,3.0,Right direction,8.0,8.0,5.0,Trying to buy: can't afford Somerville prices,Bike,"Walk, Bike, Public transit, Car",English
7557,2019,9.0,7.0,9.0,9.0,3.0,3.0,3.0,3.0,2.0,3.0,8.0,8.0,5.0,Female,52,White,No,Own,No,37 years,"$25,000 to $49,999",No,7.0,Right direction,5.0,9.0,9.0,,Car,Car,English
7558,2019,5.0,8.0,1.0,7.0,1.0,1.0,,4.0,4.0,2.0,8.0,8.0,8.0,Female,68,White,Yes,Rent,Yes,37 years,"$10,000 to $24,999",No,4.0,Wrong track,1.0,8.0,6.0,"Probably can't afford it, too much corruption","Walk, Car",Car,English
7559,2019,10.0,10.0,10.0,10.0,3.0,3.0,3.0,1.0,1.0,4.0,9.0,8.0,10.0,Male,72,White,No,Own,No,44 years,"$100,000 to $149,999",No,5.0,Not sure,7.0,9.0,10.0,,Car,"Walk, Car",English
7560,2019,9.0,9.0,9.0,9.0,3.0,2.0,,3.0,3.0,4.0,10.0,8.0,9.0,Female,45,White,No,Own,No,5 years,"$150,000 to 200,000",No,5.0,Right direction,6.0,8.0,8.0,,Bike,"Walk, Bike, Public transit, Car",English
7561,2019,6.0,5.0,8.0,9.0,4.0,3.0,4.0,5.0,5.0,3.0,8.0,9.0,9.0,Male,73,Asian,Yes,Own,No,40 years,"$75,000 to $99,999",No,1.0,Right direction,8.0,9.0,8.0,,Car,Car,Vietnamese
7562,2019,6.0,4.0,5.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,9.0,7.0,8.0,Male,61,White,No,Rent,Yes,,"$25,000 to $49,999",No,4.0,Not sure,6.0,2.0,1.0,Traffic and cost of housing,Car,"Walk, Bike, Public transit, Car",English
7563,2019,6.0,4.0,9.0,9.0,4.0,1.0,5.0,5.0,3.0,1.0,3.0,10.0,10.0,Male,28,Asian,No,Rent,Yes,1.5 years,"$25,000 to $49,999",No,3.0,Wrong track,3.0,2.0,1.0,Rent is getting higher. Too much crowd. No place to st. parking,"Walk, Public transit, Car","Walk, Public transit, Car",Nepali
7564,2019,9.0,9.0,5.0,6.0,5.0,3.0,,5.0,1.0,5.0,6.0,1.0,4.0,Female,54,White,No,Own,,54 years,,No,4.0,Not sure,6.0,1.0,8.0,,"Walk, Car","Walk, Public transit, Car",English
7565,2019,7.0,7.0,8.0,9.0,5.0,2.0,,,3.0,4.0,10.0,8.0,8.0,Male,31,White,No,Rent,Yes,6 years,"$50,000 to 74,999",No,7.0,Right direction,7.0,9.0,7.0,"Cost of living, and favorite small businesses closing",Public transit,"Walk, Public transit, Car",English
7566,2019,10.0,10.0,10.0,10.0,5.0,1.0,5.0,5.0,5.0,5.0,9.0,10.0,10.0,Female,27,White,No,Rent,No,2 years,"$50,000 to 74,999",No,2.0,Right direction,9.0,10.0,10.0,,Car,Walk,English
7567,2019,8.0,9.0,6.0,8.0,3.0,1.0,3.0,1.0,4.0,3.0,7.0,6.0,8.0,Male,51,"Asian, Black/African American",No,Own,No,20 years,"$100,000 to $149,999",No,4.0,Not sure,7.0,5.0,8.0,,Car,Car,"English, Chinese"
7568,2019,7.0,10.0,7.0,7.0,3.0,1.0,3.0,3.0,2.0,3.0,8.0,6.0,7.0,Female,25,White,No,Rent,No,2 months,"$25,000 to $49,999",No,2.0,Not sure,7.0,6.0,8.0,,Walk,"Walk, Public transit, Car",English
7569,2019,9.0,9.0,9.0,9.0,4.0,2.0,,3.0,3.0,4.0,9.0,7.0,9.0,Female,67,White,No,Own,Yes,38 years,"$75,000 to $99,999",,0.0,Right direction,9.0,9.0,9.0,"Want to downsize, can't afford to buy in my neighborhood",Car,"Walk, Car",English
7570,2019,8.0,8.0,8.0,9.0,4.0,1.0,,4.0,3.0,4.0,8.0,8.0,9.0,Female,30,White,No,Rent,Yes,5 years,"$75,000 to $99,999",No,2.0,Right direction,8.0,9.0,5.0,Career change,Walk,"Walk, Public transit, Car",English
7571,2019,8.0,8.0,8.0,8.0,4.0,1.0,3.0,4.0,3.0,5.0,8.0,8.0,9.0,Female,30,White,No,Rent,Yes,6 years,"$50,000 to 74,999",Yes,3.0,Right direction,8.0,5.0,9.0,Housing too expensive,Car,"Walk, Bike, Public transit, Car",English
7572,2019,6.0,6.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,5.0,Male,30,White,No,Rent,No,3 years,"$75,000 to $99,999",No,3.0,Not sure,4.0,3.0,5.0,,Public transit,Public transit,English
7573,2019,7.0,8.0,10.0,7.0,5.0,3.0,2.0,5.0,4.0,4.0,6.0,8.0,8.0,Female,,White,No,Own,No,,"$100,000 to $149,999",No,1.0,Right direction,4.0,9.0,9.0,,Public transit,"Walk, Public transit, Car",English
7574,2019,8.0,9.0,8.0,9.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,9.0,6.0,Female,80,White,No,Own,No,80 years,,No,1.0,Not sure,3.0,2.0,9.0,,Car,Car,English
7575,2019,8.0,8.0,6.0,6.0,3.0,3.0,3.0,3.0,2.0,4.0,8.0,6.0,7.0,Female,31,White,Yes,Own,No,2 years,"$100,000 to $149,999",No,5.0,Right direction,9.0,8.0,8.0,,Car,"Walk, Car",English
7576,2019,8.0,9.0,4.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,4.0,10.0,10.0,Male,60,White,No,,No,60 years,"$25,000 to $49,999",No,6.0,Wrong track,4.0,4.0,10.0,,"Walk, Public transit","Walk, Public transit",English
7577,2019,10.0,10.0,9.0,9.0,4.0,4.0,4.0,4.0,1.0,4.0,8.0,7.0,8.0,Female,67,White,No,Own,No,35 years,"$75,000 to $99,999",No,5.0,Not sure,5.0,9.0,9.0,,Car,Walk,English
7578,2019,8.0,9.0,9.0,10.0,4.0,5.0,3.0,4.0,4.0,4.0,10.0,9.0,10.0,Male,31,Asian,No,Rent,No,4.5 years,"$50,000 to 74,999",No,7.0,Not sure,9.0,10.0,8.0,,Public transit,"Walk, Bike, Public transit, Car",English
7579,2019,7.0,7.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,6.0,6.0,,,,No,Own,Yes,20 years,"$25,000 to $49,999",No,5.0,Wrong track,10.0,1.0,6.0,Do not like sanctuary city,Car,"Walk, Public transit, Car",
7580,2019,9.0,9.0,7.0,7.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,9.0,8.0,Female,58,White,No,Own,No,58 years,"$200,000 or more",No,2.0,Not sure,2.0,2.0,9.0,,Car,"Walk, Car",English
